0,1
dataBalanced/19316.png,Qxh1
dataBalanced/6761.png,Rxd3
dataBalanced/5854.png,Kh5
dataBalanced/19397.png,N2g4+
dataBalanced/9884.png,Rxe5
dataBalanced/11486.png,Ra8+
dataBalanced/3090.png,Nc6
dataBalanced/11377.png,Rh2
dataBalanced/4531.png,Rxg8+
dataBalanced/20274.png,Qxc3
dataBalanced/14856.png,Kxd1
dataBalanced/15019.png,Qh4
dataBalanced/6027.png,cxb7
dataBalanced/21903.png,Na3
dataBalanced/17395.png,Qe8
dataBalanced/11450.png,Nxf5
dataBalanced/17398.png,Nc3
dataBalanced/5086.png,Ba2
dataBalanced/19395.png,Kf2
dataBalanced/2606.png,Ba3
dataBalanced/21148.png,Bxa3
dataBalanced/23381.png,N4e5
dataBalanced/23069.png,Be2+
dataBalanced/1880.png,Na5
dataBalanced/762.png,Ne1
dataBalanced/11674.png,Ba4
dataBalanced/7307.png,Qf3
dataBalanced/4074.png,Qxc7
dataBalanced/17133.png,fxe6
dataBalanced/20891.png,Nh5
dataBalanced/573.png,Bf2+
dataBalanced/17332.png,Rxb7
dataBalanced/23316.png,Re3
dataBalanced/7638.png,Rgf3
dataBalanced/1062.png,Nb6
dataBalanced/15860.png,Qb1
dataBalanced/15720.png,Nc3
dataBalanced/4097.png,Nf5+
dataBalanced/24031.png,bxc6
dataBalanced/16009.png,Qg4+
dataBalanced/19932.png,Qc8+
dataBalanced/7116.png,Ke1
dataBalanced/11018.png,Qxf2
dataBalanced/12697.png,Kg8
dataBalanced/9423.png,Ne1+
dataBalanced/20513.png,Rg7
dataBalanced/23528.png,Ng2
dataBalanced/16147.png,Qf4
dataBalanced/7785.png,f6+
dataBalanced/20495.png,a8=N
dataBalanced/11800.png,Nc2
dataBalanced/20492.png,Bxg8
dataBalanced/13367.png,Nd5+
dataBalanced/18051.png,g6
dataBalanced/8468.png,Bce6
dataBalanced/23849.png,Na1
dataBalanced/14268.png,h1=N
dataBalanced/23444.png,Ne7
dataBalanced/3700.png,Bg3
dataBalanced/6513.png,Qg5
dataBalanced/13944.png,Kf4
dataBalanced/22836.png,Nxe3
dataBalanced/6672.png,Qxc5
dataBalanced/15537.png,Nxf3+
dataBalanced/909.png,Na1
dataBalanced/18311.png,Bxb2
dataBalanced/18539.png,Rb7+
dataBalanced/5047.png,Nxe7
dataBalanced/7294.png,Nxf7
dataBalanced/4827.png,Qxc7
dataBalanced/7541.png,Kxd3
dataBalanced/15122.png,Nxf5
dataBalanced/6758.png,Bh4+
dataBalanced/19464.png,g3
dataBalanced/20358.png,Qxa7
dataBalanced/23887.png,Qxh2+
dataBalanced/4103.png,Nb5+
dataBalanced/5252.png,Nh4
dataBalanced/4788.png,Ra7
dataBalanced/1749.png,Nh6
dataBalanced/9317.png,R4f5
dataBalanced/23833.png,a6
dataBalanced/15018.png,Kf1
dataBalanced/21053.png,a5
dataBalanced/9827.png,exf3
dataBalanced/846.png,Rhe6
dataBalanced/8185.png,Bh5
dataBalanced/14072.png,Qxb2
dataBalanced/19916.png,Rc1
dataBalanced/23089.png,Qf6+
dataBalanced/3189.png,Qa8
dataBalanced/3273.png,Nxd5
dataBalanced/16255.png,Bxf6
dataBalanced/9807.png,Nh8
dataBalanced/10607.png,Qxe3
dataBalanced/5312.png,Ke2
dataBalanced/15094.png,Bxc7
dataBalanced/6034.png,Qxb2
dataBalanced/18413.png,b8=Q
dataBalanced/5641.png,g4+
dataBalanced/18068.png,Na4+
dataBalanced/15710.png,Rb4
dataBalanced/162.png,Rxg6
dataBalanced/19433.png,Rg5
dataBalanced/18477.png,Qxa4
dataBalanced/23362.png,Qb2
dataBalanced/20572.png,Bb1
dataBalanced/3469.png,d5
dataBalanced/11065.png,Na8
dataBalanced/18118.png,Rxb4
dataBalanced/6177.png,Nb4
dataBalanced/6498.png,Bc4
dataBalanced/15848.png,Bc7+
dataBalanced/21029.png,Qf1
dataBalanced/57.png,Bb4+
dataBalanced/16939.png,Rff1
dataBalanced/10443.png,Rxc5+
dataBalanced/14406.png,O-O-O
dataBalanced/4054.png,Raf8
dataBalanced/7139.png,Qc4+
dataBalanced/636.png,Rfxf2
dataBalanced/18572.png,Qe7+
dataBalanced/4184.png,Bf5+
dataBalanced/16353.png,Nxa4
dataBalanced/5397.png,Nf3
dataBalanced/9810.png,Rh8
dataBalanced/6610.png,Ng7
dataBalanced/24689.png,Rf8
dataBalanced/13287.png,Bd1+
dataBalanced/23604.png,Ke2
dataBalanced/4221.png,Qxb5+
dataBalanced/5746.png,Bxb3
dataBalanced/19937.png,Ka7
dataBalanced/15744.png,f1=Q+
dataBalanced/1536.png,Bc3
dataBalanced/7252.png,h4
dataBalanced/8869.png,h5
dataBalanced/11212.png,Bg2
dataBalanced/18732.png,Qg6
dataBalanced/4648.png,e5
dataBalanced/19102.png,Nd6+
dataBalanced/5935.png,N1e2
dataBalanced/16189.png,Bxh2
dataBalanced/14725.png,Rhg5
dataBalanced/5358.png,Qd8
dataBalanced/4987.png,Bf8
dataBalanced/21351.png,Kb4
dataBalanced/351.png,exf6
dataBalanced/11746.png,Rxb6
dataBalanced/1696.png,Nh3
dataBalanced/24948.png,Qxb5+
dataBalanced/14243.png,Bf1
dataBalanced/2902.png,Rxd7+
dataBalanced/181.png,Be1
dataBalanced/12104.png,Rxa3
dataBalanced/7338.png,Rae1
dataBalanced/11452.png,Qc2+
dataBalanced/20288.png,Nxd2
dataBalanced/11057.png,axb6
dataBalanced/9696.png,Nb6
dataBalanced/9300.png,Rd1
dataBalanced/13852.png,Nc8
dataBalanced/12584.png,Bxe6
dataBalanced/9685.png,Kg3
dataBalanced/19056.png,Ka8
dataBalanced/12754.png,Nc4
dataBalanced/11538.png,Ne4
dataBalanced/10054.png,Rc2+
dataBalanced/868.png,Bxe7
dataBalanced/20641.png,Nd7
dataBalanced/23861.png,Rxb5
dataBalanced/8938.png,Be3
dataBalanced/24066.png,Bxe6
dataBalanced/20034.png,Qd1
dataBalanced/22810.png,Qc5
dataBalanced/13832.png,Nh6+
dataBalanced/15947.png,Qxa8
dataBalanced/3297.png,Ne4
dataBalanced/10114.png,exf4
dataBalanced/19549.png,Na3
dataBalanced/23386.png,Nf7
dataBalanced/14961.png,Re6
dataBalanced/6815.png,Rba7
dataBalanced/17898.png,Qa4
dataBalanced/1134.png,a8=Q+
dataBalanced/5644.png,c3
dataBalanced/19101.png,Kf3
dataBalanced/5590.png,Qxf8+
dataBalanced/9629.png,d8=B+
dataBalanced/5436.png,Ka2
dataBalanced/10131.png,h5
dataBalanced/21245.png,Rd3+
dataBalanced/17313.png,Na3+
dataBalanced/9784.png,Kg3
dataBalanced/14339.png,Ne8
dataBalanced/15468.png,Qa5
dataBalanced/3959.png,Nh3
dataBalanced/15743.png,Kxf3
dataBalanced/11725.png,Rcf1
dataBalanced/21670.png,Ne5
dataBalanced/16536.png,Qxg1+
dataBalanced/21149.png,Kb1
dataBalanced/18335.png,Rf5
dataBalanced/20255.png,Qb5+
dataBalanced/13787.png,Qd7
dataBalanced/17594.png,N3c2
dataBalanced/15968.png,Ba4+
dataBalanced/19228.png,Rc1
dataBalanced/9060.png,Qxh7
dataBalanced/15892.png,Reg7
dataBalanced/15378.png,Ne4
dataBalanced/14659.png,hxg8=R+
dataBalanced/14740.png,Bg5+
dataBalanced/19455.png,Bb5
dataBalanced/6234.png,Ne5
dataBalanced/7759.png,Rg7
dataBalanced/18060.png,b3
dataBalanced/18202.png,Kxf4
dataBalanced/18819.png,Nab4
dataBalanced/24935.png,Ng7
dataBalanced/8939.png,Nc4+
dataBalanced/6394.png,Nh4
dataBalanced/6989.png,Ndf7
dataBalanced/14591.png,Rxg6
dataBalanced/7656.png,Rc6+
dataBalanced/22185.png,Bc5
dataBalanced/18131.png,Rg4
dataBalanced/5168.png,e6
dataBalanced/17513.png,Qb5
dataBalanced/1567.png,Ng7+
dataBalanced/14336.png,Bxb4
dataBalanced/4203.png,Kxf7
dataBalanced/2380.png,h6
dataBalanced/22949.png,Qh3
dataBalanced/11148.png,Bd7+
dataBalanced/15655.png,Nxd5
dataBalanced/19015.png,Nf7
dataBalanced/1366.png,cxd5
dataBalanced/14597.png,Kc8
dataBalanced/7754.png,a1=Q+
dataBalanced/18674.png,Qh5
dataBalanced/19215.png,Rb1+
dataBalanced/17676.png,Qe7
dataBalanced/22410.png,Nh2
dataBalanced/2882.png,Rxb4
dataBalanced/14792.png,R7f5
dataBalanced/11836.png,f3
dataBalanced/19172.png,Rgc8
dataBalanced/4026.png,Rc1+
dataBalanced/4999.png,Nxa6
dataBalanced/9512.png,Kd5
dataBalanced/23724.png,f2
dataBalanced/594.png,a1=Q
dataBalanced/19069.png,Rxg7
dataBalanced/7065.png,Bb2
dataBalanced/12299.png,Nf8
dataBalanced/1758.png,Ba1
dataBalanced/6926.png,Rc1+
dataBalanced/22451.png,Nbc8
dataBalanced/18386.png,Bc8
dataBalanced/13775.png,Kc3
dataBalanced/12522.png,Nb3+
dataBalanced/16410.png,Nb4
dataBalanced/4923.png,Kf5
dataBalanced/10682.png,Bf2
dataBalanced/4493.png,Ke6
dataBalanced/317.png,e4
dataBalanced/15030.png,Nb6
dataBalanced/14126.png,Kg2
dataBalanced/13988.png,Nxh5
dataBalanced/19350.png,Qc2
dataBalanced/17512.png,d2
dataBalanced/17183.png,Qa4
dataBalanced/2134.png,Ng7
dataBalanced/18791.png,Bb6+
dataBalanced/3117.png,c2
dataBalanced/13907.png,Qxg4
dataBalanced/2083.png,Kg2
dataBalanced/20509.png,Nc1
dataBalanced/470.png,Kg6
dataBalanced/2478.png,b8=R+
dataBalanced/961.png,Nxc6+
dataBalanced/6424.png,Rea8
dataBalanced/18188.png,d1=R
dataBalanced/17794.png,Qxf3
dataBalanced/24876.png,f8=N
dataBalanced/19962.png,Ka1
dataBalanced/22768.png,Rc1+
dataBalanced/11186.png,Be6
dataBalanced/20779.png,Nxg4+
dataBalanced/18552.png,Ng3
dataBalanced/1756.png,Nfd2
dataBalanced/21671.png,Ba4
dataBalanced/1902.png,Bxg7
dataBalanced/16702.png,Bf5+
dataBalanced/5593.png,Rxe4
dataBalanced/24474.png,Ke2
dataBalanced/13399.png,Ng8
dataBalanced/20423.png,Bg4
dataBalanced/19070.png,Rcb8
dataBalanced/19748.png,Bb8
dataBalanced/16635.png,Qh1
dataBalanced/22551.png,Rxd3
dataBalanced/11413.png,Ne1
dataBalanced/16697.png,Rb5
dataBalanced/811.png,Nxb6
dataBalanced/12792.png,Rcd4
dataBalanced/1027.png,Rxe5+
dataBalanced/23346.png,Nf1
dataBalanced/3292.png,Rxd5
dataBalanced/6342.png,cxd4
dataBalanced/24658.png,Kd4
dataBalanced/4975.png,Nxb3
dataBalanced/6983.png,Ne6
dataBalanced/6640.png,a5
dataBalanced/9321.png,h7
dataBalanced/15493.png,bxa4
dataBalanced/2584.png,Qc5+
dataBalanced/497.png,h4
dataBalanced/18287.png,Nb2
dataBalanced/17941.png,Rh6
dataBalanced/1956.png,Qxb5
dataBalanced/12795.png,Nc7+
dataBalanced/17115.png,Qh5#
dataBalanced/7462.png,Re6
dataBalanced/20904.png,Kc4
dataBalanced/19602.png,Nxd8
dataBalanced/21961.png,Qa4
dataBalanced/14532.png,Rbc6
dataBalanced/2533.png,Ra2+
dataBalanced/7748.png,Bh7
dataBalanced/14242.png,Bh7
dataBalanced/6093.png,Be1
dataBalanced/20105.png,Nc7
dataBalanced/23356.png,Rd7
dataBalanced/7222.png,Qh3
dataBalanced/18054.png,Kg2
dataBalanced/14341.png,Nxh3
dataBalanced/22905.png,Kc1
dataBalanced/12476.png,Bg1
dataBalanced/12492.png,Nec3
dataBalanced/6242.png,Nxf1
dataBalanced/13891.png,Ra8+
dataBalanced/22485.png,Rg2
dataBalanced/14642.png,Rd3
dataBalanced/21685.png,Bh5+
dataBalanced/13656.png,Bxd5+
dataBalanced/15681.png,Rb7
dataBalanced/17727.png,Qe2
dataBalanced/22861.png,Kxe3
dataBalanced/23680.png,Kxe1
dataBalanced/8312.png,Kf5
dataBalanced/7750.png,Rxf4
dataBalanced/16221.png,Rf4
dataBalanced/15859.png,Kd8
dataBalanced/19229.png,Qa4
dataBalanced/19732.png,Kf3
dataBalanced/14846.png,Rf4+
dataBalanced/16094.png,Rf2+
dataBalanced/10677.png,Na6
dataBalanced/8104.png,Qxg3+
dataBalanced/5612.png,f1=R
dataBalanced/2994.png,Bb2
dataBalanced/1090.png,Bf6+
dataBalanced/22779.png,Qd3+
dataBalanced/15568.png,Nxd2+
dataBalanced/3108.png,Kg8
dataBalanced/17298.png,Kd5
dataBalanced/3060.png,Nxa1
dataBalanced/19121.png,Qc1
dataBalanced/4448.png,Bxf5
dataBalanced/10478.png,exf3
dataBalanced/18861.png,Qh7+
dataBalanced/13910.png,Rc3
dataBalanced/9177.png,Bh7
dataBalanced/10100.png,Nxc8
dataBalanced/10839.png,Beh5
dataBalanced/6679.png,Rg1
dataBalanced/15290.png,Qxa5+
dataBalanced/31.png,Ba6
dataBalanced/22278.png,Rd8+
dataBalanced/19857.png,Qh6
dataBalanced/3924.png,bxc4
dataBalanced/11176.png,Kg2
dataBalanced/16462.png,Qxd2
dataBalanced/6109.png,Qd1
dataBalanced/134.png,Kd2
dataBalanced/7000.png,Nd8+
dataBalanced/5152.png,f1=B
dataBalanced/8339.png,Kg1
dataBalanced/2752.png,Ba2+
dataBalanced/5632.png,Qe2
dataBalanced/6585.png,Nc4
dataBalanced/17042.png,Qc8
dataBalanced/13534.png,Kd7
dataBalanced/22218.png,Rxh1
dataBalanced/19157.png,Rxh3
dataBalanced/16743.png,Bb5+
dataBalanced/3670.png,Rbe1
dataBalanced/11816.png,Rgxa4
dataBalanced/12583.png,Ra6+
dataBalanced/18718.png,Rxc3
dataBalanced/1674.png,Qe7
dataBalanced/24601.png,Bg6+
dataBalanced/1017.png,dxc5
dataBalanced/2423.png,Kg3
dataBalanced/10327.png,Qa5
dataBalanced/15660.png,fxg4
dataBalanced/11935.png,axb3
dataBalanced/24055.png,Rg3
dataBalanced/20344.png,c6
dataBalanced/18917.png,Rh8+
dataBalanced/24605.png,Re2
dataBalanced/17601.png,Nb5
dataBalanced/24979.png,Kxc1
dataBalanced/8029.png,hxg4
dataBalanced/15045.png,Qxb4+
dataBalanced/1538.png,Qd7
dataBalanced/10103.png,Kb7
dataBalanced/10192.png,Bg2
dataBalanced/12403.png,Nce6
dataBalanced/5187.png,Rxc3
dataBalanced/10169.png,Nxb6
dataBalanced/2828.png,Rxd4
dataBalanced/21543.png,Qh7
dataBalanced/4085.png,Ra4
dataBalanced/4736.png,b5
dataBalanced/22321.png,Nh2
dataBalanced/13820.png,Kxg3
dataBalanced/23631.png,Neg6
dataBalanced/17914.png,Bg8
dataBalanced/15977.png,Qh1
dataBalanced/11687.png,Ne6+
dataBalanced/13250.png,Ba3
dataBalanced/1633.png,Qh7+
dataBalanced/10356.png,Kf3
dataBalanced/18969.png,Nxe6
dataBalanced/5928.png,Nf6
dataBalanced/1399.png,Qe2
dataBalanced/22316.png,g4
dataBalanced/24632.png,Nd3
dataBalanced/23550.png,Ke5
dataBalanced/11453.png,Rd8
dataBalanced/17844.png,Rhg8
dataBalanced/21287.png,Bxd4
dataBalanced/8851.png,Qxc8+
dataBalanced/12623.png,Rxf7
dataBalanced/20276.png,Nge7
dataBalanced/1195.png,Ka7
dataBalanced/1839.png,Rd2
dataBalanced/2357.png,Kd3
dataBalanced/4590.png,Qb1+
dataBalanced/11248.png,Kb2
dataBalanced/22007.png,Kh4
dataBalanced/18625.png,Nf3
dataBalanced/14044.png,cxb4+
dataBalanced/9769.png,c8=N
dataBalanced/2787.png,Bg1
dataBalanced/12166.png,Qxc2+
dataBalanced/15589.png,Rbg2
dataBalanced/444.png,Qf2+
dataBalanced/19893.png,Qxa6
dataBalanced/1613.png,Rxb4
dataBalanced/9752.png,Qg6+
dataBalanced/8437.png,Qb7
dataBalanced/20029.png,Ke4+
dataBalanced/16471.png,a6+
dataBalanced/18875.png,Rxg4
dataBalanced/100.png,Qg1
dataBalanced/15199.png,Ne1
dataBalanced/23966.png,Rg3
dataBalanced/14170.png,Rg4
dataBalanced/23392.png,Na5
dataBalanced/12357.png,Rd2+
dataBalanced/17562.png,Bf6
dataBalanced/18262.png,Rf8+
dataBalanced/12857.png,Qe3
dataBalanced/23511.png,Ne8+
dataBalanced/22845.png,Kh1
dataBalanced/13812.png,Nc8
dataBalanced/24684.png,Qxb2
dataBalanced/11487.png,Rxf8
dataBalanced/22505.png,Qb3
dataBalanced/17769.png,Qxc4+
dataBalanced/17521.png,Qxe6+
dataBalanced/17006.png,Rd3
dataBalanced/17790.png,Qxg2
dataBalanced/3212.png,Ke1
dataBalanced/21990.png,Kb7
dataBalanced/2581.png,Bxf1
dataBalanced/18518.png,axb3
dataBalanced/11691.png,Na7
dataBalanced/19783.png,Bf1
dataBalanced/6066.png,Ba4
dataBalanced/2956.png,Nb2+
dataBalanced/13013.png,Qc6
dataBalanced/24500.png,Ka6
dataBalanced/13641.png,Bxd6
dataBalanced/24874.png,Rh4+
dataBalanced/21115.png,Kc6
dataBalanced/4113.png,Nc5
dataBalanced/2890.png,Kg4
dataBalanced/9954.png,Qa2
dataBalanced/18094.png,Nxe6
dataBalanced/7662.png,Nxc3
dataBalanced/166.png,Qb3+
dataBalanced/1569.png,cxd5
dataBalanced/11141.png,Kb5
dataBalanced/4408.png,R1b4
dataBalanced/22156.png,Rg4+
dataBalanced/24477.png,Bf4+
dataBalanced/3434.png,Nb4
dataBalanced/11925.png,Rd4
dataBalanced/6258.png,Rab7
dataBalanced/18609.png,d7
dataBalanced/6014.png,Rf3
dataBalanced/2045.png,Nxd4
dataBalanced/15174.png,c7
dataBalanced/708.png,Rxb2
dataBalanced/21785.png,Rba6
dataBalanced/10881.png,Rf5+
dataBalanced/6790.png,Na7
dataBalanced/12562.png,Bxe4
dataBalanced/20309.png,Nc8
dataBalanced/16317.png,Qxc7
dataBalanced/13309.png,Qd6
dataBalanced/22972.png,Qxb6+
dataBalanced/214.png,b1=Q
dataBalanced/18301.png,axb5
dataBalanced/2170.png,Nh7
dataBalanced/1505.png,Bxa4
dataBalanced/19671.png,Qxd3
dataBalanced/3339.png,Be6
dataBalanced/5687.png,Rdd5
dataBalanced/8868.png,Bdxe2+
dataBalanced/5356.png,Rc1+
dataBalanced/20252.png,Qxc3
dataBalanced/14351.png,h8=B
dataBalanced/17432.png,Kxf3
dataBalanced/8493.png,Rhe1
dataBalanced/3826.png,Nc5+
dataBalanced/20778.png,Rxh5
dataBalanced/22270.png,Ne4
dataBalanced/11373.png,Bf2
dataBalanced/18831.png,Rd2
dataBalanced/19188.png,Rg5+
dataBalanced/22282.png,Rc4
dataBalanced/14802.png,Rf3
dataBalanced/5685.png,Rad7
dataBalanced/13337.png,Bcd6
dataBalanced/13029.png,Qb2#
dataBalanced/8228.png,f1=R
dataBalanced/1036.png,Qb6+
dataBalanced/17538.png,Qxd3
dataBalanced/11556.png,Nxc6
dataBalanced/16922.png,Qxc1
dataBalanced/4622.png,a8=R
dataBalanced/24021.png,Rgb3
dataBalanced/10106.png,Nd5+
dataBalanced/4752.png,Qg7+
dataBalanced/21818.png,Nc5+
dataBalanced/2618.png,Rfg2
dataBalanced/10095.png,Qg7+
dataBalanced/22310.png,Ra3
dataBalanced/16973.png,Bc4
dataBalanced/7155.png,Nc6
dataBalanced/16789.png,Ne4+
dataBalanced/8951.png,Qxh4
dataBalanced/16695.png,Bf7
dataBalanced/4084.png,Nxd4+
dataBalanced/15513.png,Kd4
dataBalanced/23075.png,Rb3
dataBalanced/5864.png,h8=Q
dataBalanced/19086.png,Qh6
dataBalanced/14077.png,Rbb5
dataBalanced/20936.png,Kxe2
dataBalanced/1923.png,Kxe3
dataBalanced/10459.png,Nxf2
dataBalanced/22409.png,Bc4
dataBalanced/2852.png,g1=N
dataBalanced/7081.png,Qe4+
dataBalanced/971.png,Bg7
dataBalanced/1117.png,Qc6
dataBalanced/17850.png,Nc7
dataBalanced/7694.png,Qh6
dataBalanced/23926.png,Be6
dataBalanced/7524.png,f5
dataBalanced/5872.png,Rb6
dataBalanced/20293.png,Qe4
dataBalanced/9565.png,Bd2+
dataBalanced/14865.png,Kg1
dataBalanced/13565.png,Qxd5+
dataBalanced/9914.png,axb4
dataBalanced/23692.png,Bb4
dataBalanced/22139.png,a8=Q
dataBalanced/652.png,Nxg2+
dataBalanced/11317.png,Raxb1
dataBalanced/10392.png,Qe7+
dataBalanced/9007.png,Qxb3
dataBalanced/6993.png,Qd2
dataBalanced/20272.png,Qb4
dataBalanced/14781.png,c2
dataBalanced/11247.png,Qa5
dataBalanced/4758.png,h4
dataBalanced/4586.png,R8b7
dataBalanced/3519.png,Bxd4
dataBalanced/12064.png,Rc3
dataBalanced/6221.png,Bd2
dataBalanced/2604.png,Kg5
dataBalanced/17911.png,g6
dataBalanced/18162.png,Bb8
dataBalanced/2252.png,bxc4
dataBalanced/17524.png,Nb5
dataBalanced/5459.png,Rb3
dataBalanced/1241.png,Nxa3
dataBalanced/3211.png,Ng6
dataBalanced/4415.png,Kg3
dataBalanced/11440.png,Rh8#
dataBalanced/16630.png,Qc8+
dataBalanced/93.png,Qg8+
dataBalanced/1941.png,Qh7
dataBalanced/7009.png,Rgxh3
dataBalanced/14979.png,hxg4
dataBalanced/14092.png,Kb4
dataBalanced/21567.png,Nh7
dataBalanced/23494.png,Nxe6
dataBalanced/4980.png,Rxe4
dataBalanced/7667.png,Kxa1
dataBalanced/9979.png,Ra1
dataBalanced/92.png,Bg2+
dataBalanced/9338.png,Nxc7
dataBalanced/9368.png,Nb6
dataBalanced/15685.png,Kc1
dataBalanced/12372.png,Qxh4
dataBalanced/23502.png,Qg1
dataBalanced/23417.png,Qf3+
dataBalanced/991.png,Bxc6
dataBalanced/15214.png,Re3+
dataBalanced/12852.png,Rcd1
dataBalanced/13174.png,Ke7
dataBalanced/2735.png,Rh3
dataBalanced/10534.png,Bc3
dataBalanced/5640.png,g6
dataBalanced/2972.png,Be2
dataBalanced/13468.png,Qf2+
dataBalanced/13048.png,bxa5
dataBalanced/17187.png,Qcc1
dataBalanced/10621.png,Qf8
dataBalanced/7742.png,Rhd3
dataBalanced/16757.png,gxh4
dataBalanced/4614.png,Na7
dataBalanced/10368.png,Na2
dataBalanced/21607.png,Bg3
dataBalanced/9556.png,a4
dataBalanced/16292.png,Rxb7+
dataBalanced/21697.png,Rff5
dataBalanced/5236.png,Nxf7
dataBalanced/13642.png,Kxc5
dataBalanced/11949.png,Bb6+
dataBalanced/14555.png,b3
dataBalanced/15646.png,Be4+
dataBalanced/24082.png,Rd3
dataBalanced/23842.png,Rd7+
dataBalanced/6760.png,Nc2
dataBalanced/17776.png,Rh4
dataBalanced/22778.png,Nf1
dataBalanced/22736.png,Bb7
dataBalanced/14842.png,Bc7+
dataBalanced/4874.png,Nh4+
dataBalanced/2444.png,Nb6+
dataBalanced/4189.png,Kxg8
dataBalanced/18810.png,Kf6
dataBalanced/11174.png,Rb2
dataBalanced/7935.png,Rd6+
dataBalanced/18529.png,Qh8
dataBalanced/5506.png,Ra8
dataBalanced/12785.png,Qd3
dataBalanced/21674.png,Qg2+
dataBalanced/583.png,Rfh1
dataBalanced/18354.png,Qc4
dataBalanced/21689.png,Qxe8+
dataBalanced/17441.png,Qhf6
dataBalanced/13196.png,Kb2
dataBalanced/18977.png,Rc1
dataBalanced/21378.png,dxc8=R+
dataBalanced/8365.png,g1=Q+
dataBalanced/15305.png,bxc4
dataBalanced/12884.png,Bxh1
dataBalanced/4729.png,Kd7
dataBalanced/22153.png,Rcf7
dataBalanced/13802.png,Rxb2
dataBalanced/21698.png,dxc5
dataBalanced/10832.png,Rxe7
dataBalanced/15598.png,Rxe5
dataBalanced/24495.png,Nba7
dataBalanced/9325.png,Rab2
dataBalanced/6213.png,Qg3
dataBalanced/5092.png,Rxd7+
dataBalanced/1065.png,Qa3
dataBalanced/24891.png,Qa3+
dataBalanced/12934.png,Rxe8
dataBalanced/826.png,Kb7
dataBalanced/4187.png,Qc5
dataBalanced/11623.png,d6
dataBalanced/19720.png,Qf1+
dataBalanced/21578.png,R3c4
dataBalanced/1198.png,Kc5
dataBalanced/22300.png,N4e3
dataBalanced/23949.png,Ke8
dataBalanced/747.png,Qf3
dataBalanced/11162.png,Bxd7
dataBalanced/22879.png,g4+
dataBalanced/23635.png,e3
dataBalanced/15091.png,Bc7
dataBalanced/19971.png,Rbb1
